,bus1,bus2,bus3
2242,3500.0,3500.0,3500.0
2243,3500.0,3500.0,3500.0
2244,3500.0,3500.0,3500.0
2245,3500.0,3500.0,3500.0
2246,3500.0,3500.0,3500.0
2247,3500.0,3500.0,3500.0
2248,3500.0,3500.0,3500.0
2249,3500.0,3500.0,3500.0
2250,3500.0,3500.0,3500.0
2251,3500.0,3500.0,3500.0
2252,3500.0,3500.0,3500.0
2253,3500.0,3500.0,3500.0
2254,3500.0,3500.0,3500.0
2255,3500.0,3500.0,3500.0
2256,3500.0,3500.0,3500.0
2257,3500.0,3500.0,3500.0
2258,3500.0,3500.0,3500.0
2259,3500.0,3500.0,3500.0
2260,3500.0,3500.0,3500.0
2261,3500.0,3500.0,3500.0
2262,3500.0,3500.0,3500.0
2263,3500.0,3500.0,3500.0
2264,3500.0,3500.0,3500.0
2265,3500.0,3500.0,3500.0
2266,3500.0,3500.0,3500.0
2267,3500.0,3500.0,3500.0
2268,3500.0,3500.0,3500.0
2269,3500.0,3500.0,3500.0
2270,3500.0,3500.0,3500.0
2271,3500.0,3500.0,3500.0
2272,3500.0,3500.0,3500.0
2273,3500.0,3500.0,3500.0
2274,3500.0,3500.0,3500.0
2275,3500.0,3500.0,3500.0
2276,3500.0,3500.0,3500.0
2277,3500.0,3500.0,3500.0
2278,3500.0,3500.0,3500.0
2279,3500.0,3500.0,3500.0
2280,3500.0,3500.0,3500.0
2281,3500.0,3500.0,3500.0
2282,3500.0,3500.0,3500.0
2283,3500.0,3500.0,3500.0
2284,3500.0,3500.0,3500.0
2285,3500.0,3500.0,3500.0
2286,3500.0,3500.0,3500.0
2287,3500.0,3500.0,3500.0
2288,3500.0,3500.0,3500.0
2289,3500.0,3500.0,3500.0
2290,3500.0,3500.0,3500.0
2291,3500.0,3500.0,3500.0
2292,3500.0,3500.0,3500.0
2293,3500.0,3500.0,3500.0
2294,3500.0,3500.0,3500.0
2295,3500.0,3500.0,3500.0
2296,3500.0,3500.0,3500.0
2297,3500.0,3500.0,3500.0
2298,3500.0,3500.0,3500.0
2299,3500.0,3500.0,3500.0
2300,3500.0,3500.0,3500.0
2301,3500.0,3500.0,3500.0
2302,3500.0,3500.0,3500.0
2303,3500.0,3500.0,3500.0
2304,3500.0,3500.0,3500.0
2305,3500.0,3500.0,3500.0
2306,3500.0,3500.0,3500.0
2307,3500.0,3500.0,3500.0
2308,3500.0,3500.0,3500.0
2309,3500.0,3500.0,3500.0
2310,3500.0,3500.0,3500.0
2311,3500.0,3500.0,3500.0
2312,3500.0,3500.0,3500.0
2313,3500.0,3500.0,3500.0
2314,3500.0,3500.0,3500.0
2315,3500.0,3500.0,3500.0
2316,3500.0,3500.0,3500.0
2317,3500.0,3500.0,3500.0
2318,3500.0,3500.0,3500.0
2319,3500.0,3500.0,3500.0
2320,3500.0,3500.0,3500.0
2321,3500.0,3500.0,3500.0
2322,3500.0,3500.0,3500.0
2323,3500.0,3500.0,3500.0
2324,3500.0,3500.0,3500.0
2325,3500.0,3500.0,3500.0
2326,3500.0,3500.0,3500.0
2327,3500.0,3500.0,3500.0
2328,3500.0,3500.0,3500.0
2329,3500.0,3500.0,3500.0
2330,3500.0,3500.0,3500.0
2331,3500.0,3500.0,3500.0
2332,3500.0,3500.0,3500.0
2333,3500.0,3500.0,3500.0
2334,3500.0,3500.0,3500.0
2335,3500.0,3500.0,3500.0
2336,3500.0,3500.0,3500.0
2337,3500.0,3500.0,3500.0
2338,3500.0,3500.0,3500.0
2339,3500.0,3500.0,3500.0
2340,3500.0,3500.0,3500.0
2341,3500.0,3500.0,3500.0
2342,3500.0,3500.0,3500.0
2343,3500.0,3500.0,3500.0
2344,3500.0,3500.0,3500.0
2345,3500.0,3500.0,3500.0
2346,3500.0,3500.0,3500.0
2347,3500.0,3500.0,3500.0
2348,3500.0,3500.0,3500.0
2349,3500.0,3500.0,3500.0
2350,3500.0,3500.0,3500.0
2351,3500.0,3500.0,3500.0
2352,3500.0,3500.0,3500.0
2353,3500.0,3500.0,3500.0
2354,3500.0,3500.0,3500.0
2355,3500.0,3500.0,3500.0
2356,3500.0,3500.0,3500.0
2357,3500.0,3500.0,3500.0
2358,3500.0,3500.0,3500.0
2359,3500.0,3500.0,3500.0
2360,3500.0,3500.0,3500.0
2361,3500.0,3500.0,3500.0
2362,3500.0,3500.0,3500.0
2363,3500.0,3500.0,3500.0
2364,3500.0,3500.0,3500.0
2365,3500.0,3500.0,3500.0
2366,3500.0,3500.0,3500.0
2367,3500.0,3500.0,3500.0
2368,3500.0,3500.0,3500.0
2369,3500.0,3500.0,3500.0
2370,3500.0,3500.0,3500.0
2371,3500.0,3500.0,3500.0
2372,3500.0,3500.0,3500.0
2373,3500.0,3500.0,3500.0
2374,3500.0,3500.0,3500.0
2375,3500.0,3500.0,3500.0
2376,3500.0,3500.0,3500.0
2377,3500.0,3500.0,3500.0
2378,3500.0,3500.0,3500.0
2379,3500.0,3500.0,3500.0
2380,3500.0,3500.0,3500.0
2381,3500.0,3500.0,3500.0
2382,3500.0,3500.0,3500.0
2383,3500.0,3500.0,3500.0
2384,3500.0,3500.0,3500.0
2385,3500.0,3500.0,3500.0
2386,3500.0,3500.0,3500.0
2387,3500.0,3500.0,3500.0
2388,3500.0,3500.0,3500.0
2389,3500.0,3500.0,3500.0
2390,3500.0,3500.0,3500.0
2391,3500.0,3500.0,3500.0
2392,3500.0,3500.0,3500.0
2393,3500.0,3500.0,3500.0
2394,3500.0,3500.0,3500.0
2395,3500.0,3500.0,3500.0
2396,3500.0,3500.0,3500.0
2397,3500.0,3500.0,3500.0
2398,3500.0,3500.0,3500.0
2399,3500.0,3500.0,3500.0
2400,3500.0,3500.0,3500.0
2401,3500.0,3500.0,3500.0
2402,3500.0,3500.0,3500.0
2403,3500.0,3500.0,3500.0
2404,3500.0,3500.0,3500.0
2405,3500.0,3500.0,3500.0
2406,3500.0,3500.0,3500.0
2407,3500.0,3500.0,3500.0
2408,3500.0,3500.0,3500.0
2409,3500.0,3500.0,3500.0
2410,3500.0,3500.0,3500.0
2411,3500.0,3500.0,3500.0
2412,3500.0,3500.0,3500.0
2413,3500.0,3500.0,3500.0
2414,3500.0,3500.0,3500.0
2415,3500.0,3500.0,3500.0
2416,3500.0,3500.0,3500.0
2417,3500.0,3500.0,3500.0
2418,3500.0,3500.0,3500.0
2419,3500.0,3500.0,3500.0
2420,3500.0,3500.0,3500.0
2421,3500.0,3500.0,3500.0
2422,3500.0,3500.0,3500.0
2423,3500.0,3500.0,3500.0
2424,3500.0,3500.0,3500.0
2425,3500.0,3500.0,3500.0
2426,3500.0,3500.0,3500.0
2427,3500.0,3500.0,3500.0
2428,3500.0,3500.0,3500.0
2429,3500.0,3500.0,3500.0
2430,3500.0,3500.0,3500.0
2431,3500.0,3500.0,3500.0
2432,3500.0,3500.0,3500.0
2433,3500.0,3500.0,3500.0
2434,3500.0,3500.0,3500.0
2435,3500.0,3500.0,3500.0
2436,3500.0,3500.0,3500.0
2437,3500.0,3500.0,3500.0
2438,3500.0,3500.0,3500.0
2439,3500.0,3500.0,3500.0
2440,3500.0,3500.0,3500.0
2441,3500.0,3500.0,3500.0
2442,3500.0,3500.0,3500.0
2443,3500.0,3500.0,3500.0
2444,3500.0,3500.0,3500.0
2445,3500.0,3500.0,3500.0
2446,3500.0,3500.0,3500.0
2447,3500.0,3500.0,3500.0
2448,3500.0,3500.0,3500.0
2449,3500.0,3500.0,3500.0
2450,3500.0,3500.0,3500.0
2451,3500.0,3500.0,3500.0
2452,3500.0,3500.0,3500.0
2453,3500.0,3500.0,3500.0
2454,3500.0,3500.0,3500.0
2455,3500.0,3500.0,3500.0
2456,3500.0,3500.0,3500.0
2457,3500.0,3500.0,3500.0
2458,3500.0,3500.0,3500.0
2459,3500.0,3500.0,3500.0
2460,3500.0,3500.0,3500.0
2461,3500.0,3500.0,3500.0
2462,3500.0,3500.0,3500.0
2463,3500.0,3500.0,3500.0
2464,3500.0,3500.0,3500.0
2465,3500.0,3500.0,3500.0
2466,3500.0,3500.0,3500.0
2467,3500.0,3500.0,3500.0
2468,3500.0,3500.0,3500.0
2469,3500.0,3500.0,3500.0
2470,3500.0,3500.0,3500.0
2471,3500.0,3500.0,3500.0
2472,3500.0,3500.0,3500.0
2473,3500.0,3500.0,3500.0
2474,3500.0,3500.0,3500.0
2475,3500.0,3500.0,3500.0
2476,3500.0,3500.0,3500.0
2477,3500.0,3500.0,3500.0
2478,3500.0,3500.0,3500.0
2479,3500.0,3500.0,3500.0
2480,3500.0,3500.0,3500.0
2481,3500.0,3500.0,3500.0
2482,3500.0,3500.0,3500.0
2483,3500.0,3500.0,3500.0
2484,3500.0,3500.0,3500.0
2485,3500.0,3500.0,3500.0
2486,3500.0,3500.0,3500.0
2487,3500.0,3500.0,3500.0
2488,3500.0,3500.0,3500.0
2489,3500.0,3500.0,3500.0
2490,3500.0,3500.0,3500.0
2491,3500.0,3500.0,3500.0
2492,3500.0,3500.0,3500.0
2493,3500.0,3500.0,3500.0
2494,3500.0,3500.0,3500.0
2495,3500.0,3500.0,3500.0
2496,3500.0,3500.0,3500.0
2497,3500.0,3500.0,3500.0
2498,3500.0,3500.0,3500.0
2499,3500.0,3500.0,3500.0
2500,3500.0,3500.0,3500.0
2501,3500.0,3500.0,3500.0
2502,3500.0,3500.0,3500.0
2503,3500.0,3500.0,3500.0
2504,3500.0,3500.0,3500.0
2505,3500.0,3500.0,3500.0
2506,3500.0,3500.0,3500.0
2507,3500.0,3500.0,3500.0
2508,3500.0,3500.0,3500.0
2509,3500.0,3500.0,3500.0
2510,3500.0,3500.0,3500.0
2511,3500.0,3500.0,3500.0
2512,3500.0,3500.0,3500.0
2513,3500.0,3500.0,3500.0
2514,3500.0,3500.0,3500.0
2515,3500.0,3500.0,3500.0
2516,3500.0,3500.0,3500.0
2517,3500.0,3500.0,3500.0
2518,3500.0,3500.0,3500.0
2519,3500.0,3500.0,3500.0
2520,3500.0,3500.0,3500.0
2521,3500.0,3500.0,3500.0
2522,3500.0,3500.0,3500.0
2523,3500.0,3500.0,3500.0
2524,3500.0,3500.0,3500.0
2525,3500.0,3500.0,3500.0
2526,3500.0,3500.0,3500.0
2527,3500.0,3500.0,3500.0
2528,3500.0,3500.0,3500.0
2529,3500.0,3500.0,3500.0
2530,3500.0,3500.0,3500.0
2531,3500.0,3500.0,3500.0
2532,3500.0,3500.0,3500.0
2533,3500.0,3500.0,3500.0
2534,3500.0,3500.0,3500.0
2535,3500.0,3500.0,3500.0
2536,3500.0,3500.0,3500.0
2537,3500.0,3500.0,3500.0
2538,3500.0,3500.0,3500.0
2539,3500.0,3500.0,3500.0
2540,3500.0,3500.0,3500.0
2541,3500.0,3500.0,3500.0
2542,3500.0,3500.0,3500.0
2543,3500.0,3500.0,3500.0
2544,3500.0,3500.0,3500.0
2545,3500.0,3500.0,3500.0
2546,3500.0,3500.0,3500.0
2547,3500.0,3500.0,3500.0
2548,3500.0,3500.0,3500.0
2549,3500.0,3500.0,3500.0
2550,3500.0,3500.0,3500.0
2551,3500.0,3500.0,3500.0
2552,3500.0,3500.0,3500.0
2553,3500.0,3500.0,3500.0
2554,3500.0,3500.0,3500.0
2555,3500.0,3500.0,3500.0
2556,3500.0,3500.0,3500.0
2557,3500.0,3500.0,3500.0
2558,3500.0,3500.0,3500.0
2559,3500.0,3500.0,3500.0
2560,3500.0,3500.0,3500.0
2561,3500.0,3500.0,3500.0
2562,3500.0,3500.0,3500.0
2563,3500.0,3500.0,3500.0
2564,3500.0,3500.0,3500.0
2565,3500.0,3500.0,3500.0
2566,3500.0,3500.0,3500.0
2567,3500.0,3500.0,3500.0
2568,3500.0,3500.0,3500.0
2569,3500.0,3500.0,3500.0
2570,3500.0,3500.0,3500.0
2571,3500.0,3500.0,3500.0
2572,3500.0,3500.0,3500.0
2573,3500.0,3500.0,3500.0
2574,3500.0,3500.0,3500.0
2575,3500.0,3500.0,3500.0
2576,3500.0,3500.0,3500.0
2577,3500.0,3500.0,3500.0
2578,3500.0,3500.0,3500.0
2579,3500.0,3500.0,3500.0
2580,3500.0,3500.0,3500.0
2581,3500.0,3500.0,3500.0
2582,3500.0,3500.0,3500.0
2583,3500.0,3500.0,3500.0
2584,3500.0,3500.0,3500.0
2585,3500.0,3500.0,3500.0
2586,3500.0,3500.0,3500.0
2587,3500.0,3500.0,3500.0
2588,3500.0,3500.0,3500.0
2589,3500.0,3500.0,3500.0
2590,3500.0,3500.0,3500.0
2591,3500.0,3500.0,3500.0
2592,3500.0,3500.0,3500.0
2593,3500.0,3500.0,3500.0
2594,3500.0,3500.0,3500.0
2595,3500.0,3500.0,3500.0
2596,3500.0,3500.0,3500.0
2597,3500.0,3500.0,3500.0
2598,3500.0,3500.0,3500.0
2599,3500.0,3500.0,3500.0
2600,3500.0,3500.0,3500.0
2601,3500.0,3500.0,3500.0
2602,3500.0,3500.0,3500.0
2603,3500.0,3500.0,3500.0
2604,3500.0,3500.0,3500.0
2605,3500.0,3500.0,3500.0
2606,3500.0,3500.0,3500.0
2607,3500.0,3500.0,3500.0
2608,3500.0,3500.0,3500.0
2609,3500.0,3500.0,3500.0
2610,3500.0,3500.0,3500.0
2611,3500.0,3500.0,3500.0
2612,3500.0,3500.0,3500.0
2613,3500.0,3500.0,3500.0
2614,3500.0,3500.0,3500.0
2615,3500.0,3500.0,3500.0
2616,3500.0,3500.0,3500.0
2617,3500.0,3500.0,3500.0
2618,3500.0,3500.0,3500.0
2619,3500.0,3500.0,3500.0
2620,3500.0,3500.0,3500.0
2621,3500.0,3500.0,3500.0
2622,3500.0,3500.0,3500.0
2623,3500.0,3500.0,3500.0
2624,3500.0,3500.0,3500.0
2625,3500.0,3500.0,3500.0
2626,3500.0,3500.0,3500.0
2627,3500.0,3500.0,3500.0
2628,3500.0,3500.0,3500.0
2629,3500.0,3500.0,3500.0
2630,3500.0,3500.0,3500.0
2631,3500.0,3500.0,3500.0
2632,3500.0,3500.0,3500.0
2633,3500.0,3500.0,3500.0
2634,3500.0,3500.0,3500.0
2635,3500.0,3500.0,3500.0
2636,3500.0,3500.0,3500.0
2637,3500.0,3500.0,3500.0
2638,3500.0,3500.0,3500.0
2639,3500.0,3500.0,3500.0
2640,3500.0,3500.0,3500.0
2641,3500.0,3500.0,3500.0
2642,3500.0,3500.0,3500.0
2643,3500.0,3500.0,3500.0
2644,3500.0,3500.0,3500.0
2645,3500.0,3500.0,3500.0
2646,3500.0,3500.0,3500.0
2647,3500.0,3500.0,3500.0
2648,3500.0,3500.0,3500.0
2649,3500.0,3500.0,3500.0
2650,3500.0,3500.0,3500.0
2651,3500.0,3500.0,3500.0
2652,3500.0,3500.0,3500.0
2653,3500.0,3500.0,3500.0
2654,3500.0,3500.0,3500.0
2655,3500.0,3500.0,3500.0
2656,3500.0,3500.0,3500.0
2657,3500.0,3500.0,3500.0
2658,3500.0,3500.0,3500.0
2659,3500.0,3500.0,3500.0
2660,3500.0,3500.0,3500.0
2661,3500.0,3500.0,3500.0
2662,3500.0,3500.0,3500.0
2663,3500.0,3500.0,3500.0
2664,3500.0,3500.0,3500.0
2665,3500.0,3500.0,3500.0
2666,3500.0,3500.0,3500.0
2667,3500.0,3500.0,3500.0
2668,3500.0,3500.0,3500.0
2669,3500.0,3500.0,3500.0
2670,3500.0,3500.0,3500.0
2671,3500.0,3500.0,3500.0
2672,3500.0,3500.0,3500.0
2673,3500.0,3500.0,3500.0
2674,3500.0,3500.0,3500.0
2675,3500.0,3500.0,3500.0
2676,3500.0,3500.0,3500.0
2677,3500.0,3500.0,3500.0
2678,3500.0,3500.0,3500.0
2679,3500.0,3500.0,3500.0
2680,3500.0,3500.0,3500.0
2681,3500.0,3500.0,3500.0
2682,3500.0,3500.0,3500.0
2683,3500.0,3500.0,3500.0
2684,3500.0,3500.0,3500.0
2685,3500.0,3500.0,3500.0
2686,3500.0,3500.0,3500.0
2687,3500.0,3500.0,3500.0
2688,3500.0,3500.0,3500.0
2689,3500.0,3500.0,3500.0
2690,3500.0,3500.0,3500.0
2691,3500.0,3500.0,3500.0
2692,3500.0,3500.0,3500.0
2693,3500.0,3500.0,3500.0
2694,3500.0,3500.0,3500.0
2695,3500.0,3500.0,3500.0
2696,3500.0,3500.0,3500.0
2697,3500.0,3500.0,3500.0
2698,3500.0,3500.0,3500.0
2699,3500.0,3500.0,3500.0
2700,3500.0,3500.0,3500.0
2701,3500.0,3500.0,3500.0
2702,3500.0,3500.0,3500.0
2703,3500.0,3500.0,3500.0
2704,3500.0,3500.0,3500.0
2705,3500.0,3500.0,3500.0
2706,3500.0,3500.0,3500.0
2707,3500.0,3500.0,3500.0
2708,3500.0,3500.0,3500.0
2709,3500.0,3500.0,3500.0
2710,3500.0,3500.0,3500.0
2711,3500.0,3500.0,3500.0
2712,3500.0,3500.0,3500.0
2713,3500.0,3500.0,3500.0
2714,3500.0,3500.0,3500.0
2715,3500.0,3500.0,3500.0
2716,3500.0,3500.0,3500.0
2717,3500.0,3500.0,3500.0
2718,3500.0,3500.0,3500.0
2719,3500.0,3500.0,3500.0
2720,3500.0,3500.0,3500.0
2721,3500.0,3500.0,3500.0
2722,3500.0,3500.0,3500.0
2723,3500.0,3500.0,3500.0
2724,3500.0,3500.0,3500.0
2725,3500.0,3500.0,3500.0
2726,3500.0,3500.0,3500.0
2727,3500.0,3500.0,3500.0
2728,3500.0,3500.0,3500.0
2729,3500.0,3500.0,3500.0
2730,3500.0,3500.0,3500.0
2731,3500.0,3500.0,3500.0
2732,3500.0,3500.0,3500.0
2733,3500.0,3500.0,3500.0
2734,3500.0,3500.0,3500.0
2735,3500.0,3500.0,3500.0
2736,3500.0,3500.0,3500.0
2737,3500.0,3500.0,3500.0
2738,3500.0,3500.0,3500.0
2739,3500.0,3500.0,3500.0
2740,3500.0,3500.0,3500.0
2741,3500.0,3500.0,3500.0
2742,3500.0,3500.0,3500.0
2743,3500.0,3500.0,3500.0
2744,3500.0,3500.0,3500.0
2745,3500.0,3500.0,3500.0
2746,3500.0,3500.0,3500.0
2747,3500.0,3500.0,3500.0
2748,3500.0,3500.0,3500.0
2749,3500.0,3500.0,3500.0
2750,3500.0,3500.0,3500.0
2751,3500.0,3500.0,3500.0
2752,3500.0,3500.0,3500.0
2753,3500.0,3500.0,3500.0
2754,3500.0,3500.0,3500.0
2755,3500.0,3500.0,3500.0
2756,3500.0,3500.0,3500.0
2757,3500.0,3500.0,3500.0
2758,3500.0,3500.0,3500.0
2759,3500.0,3500.0,3500.0
2760,3500.0,3500.0,3500.0
2761,3500.0,3500.0,3500.0
2762,3500.0,3500.0,3500.0
2763,3500.0,3500.0,3500.0
2764,3500.0,3500.0,3500.0
2765,3500.0,3500.0,3500.0
2766,3500.0,3500.0,3500.0
2767,3500.0,3500.0,3500.0
2768,3500.0,3500.0,3500.0
2769,3500.0,3500.0,3500.0
2770,3500.0,3500.0,3500.0
2771,3500.0,3500.0,3500.0
2772,3500.0,3500.0,3500.0
2773,3500.0,3500.0,3500.0
2774,3500.0,3500.0,3500.0
2775,3500.0,3500.0,3500.0
2776,3500.0,3500.0,3500.0
2777,3500.0,3500.0,3500.0
2778,3500.0,3500.0,3500.0
2779,3500.0,3500.0,3500.0
2780,3500.0,3500.0,3500.0
2781,3500.0,3500.0,3500.0
2782,3500.0,3500.0,3500.0
2783,3500.0,3500.0,3500.0
2784,3500.0,3500.0,3500.0
2785,3500.0,3500.0,3500.0
2786,3500.0,3500.0,3500.0
2787,3500.0,3500.0,3500.0
2788,3500.0,3500.0,3500.0
2789,3500.0,3500.0,3500.0
2790,3500.0,3500.0,3500.0
2791,3500.0,3500.0,3500.0
2792,3500.0,3500.0,3500.0
2793,3500.0,3500.0,3500.0
2794,3500.0,3500.0,3500.0
2795,3500.0,3500.0,3500.0
2796,3500.0,3500.0,3500.0
2797,3500.0,3500.0,3500.0
2798,3500.0,3500.0,3500.0
2799,3500.0,3500.0,3500.0
2800,3500.0,3500.0,3500.0
2801,3500.0,3500.0,3500.0
2802,3500.0,3500.0,3500.0
2803,3500.0,3500.0,3500.0
2804,3500.0,3500.0,3500.0
2805,3500.0,3500.0,3500.0
2806,3500.0,3500.0,3500.0
2807,3500.0,3500.0,3500.0
2808,3500.0,3500.0,3500.0
2809,3500.0,3500.0,3500.0
2810,3500.0,3500.0,3500.0
2811,3500.0,3500.0,3500.0
2812,3500.0,3500.0,3500.0
2813,3500.0,3500.0,3500.0
2814,3500.0,3500.0,3500.0
2815,3500.0,3500.0,3500.0
2816,3500.0,3500.0,3500.0
2817,3500.0,3500.0,3500.0
2818,3500.0,3500.0,3500.0
2819,3500.0,3500.0,3500.0
2820,3500.0,3500.0,3500.0
2821,3500.0,3500.0,3500.0
2822,3500.0,3500.0,3500.0
2823,3500.0,3500.0,3500.0
2824,3500.0,3500.0,3500.0
2825,3500.0,3500.0,3500.0
2826,3500.0,3500.0,3500.0
2827,3500.0,3500.0,3500.0
2828,3500.0,3500.0,3500.0
2829,3500.0,3500.0,3500.0
2830,3500.0,3500.0,3500.0
2831,3500.0,3500.0,3500.0
2832,3500.0,3500.0,3500.0
2833,3500.0,3500.0,3500.0
2834,3500.0,3500.0,3500.0
2835,3500.0,3500.0,3500.0
2836,3500.0,3500.0,3500.0
2837,3500.0,3500.0,3500.0
2838,3500.0,3500.0,3500.0
2839,3500.0,3500.0,3500.0
2840,3500.0,3500.0,3500.0
2841,3500.0,3500.0,3500.0
2842,3500.0,3500.0,3500.0
2843,3500.0,3500.0,3500.0
2844,3500.0,3500.0,3500.0
2845,3500.0,3500.0,3500.0
2846,3500.0,3500.0,3500.0
2847,3500.0,3500.0,3500.0
2848,3500.0,3500.0,3500.0
2849,3500.0,3500.0,3500.0
2850,3500.0,3500.0,3500.0
2851,3500.0,3500.0,3500.0
2852,3500.0,3500.0,3500.0
2853,3500.0,3500.0,3500.0
2854,3500.0,3500.0,3500.0
2855,3500.0,3500.0,3500.0
2856,3500.0,3500.0,3500.0
2857,3500.0,3500.0,3500.0
2858,3500.0,3500.0,3500.0
2859,3500.0,3500.0,3500.0
2860,3500.0,3500.0,3500.0
2861,3500.0,3500.0,3500.0
2862,3500.0,3500.0,3500.0
2863,3500.0,3500.0,3500.0
2864,3500.0,3500.0,3500.0
2865,3500.0,3500.0,3500.0
2866,3500.0,3500.0,3500.0
2867,3500.0,3500.0,3500.0
2868,3500.0,3500.0,3500.0
2869,3500.0,3500.0,3500.0
2870,3500.0,3500.0,3500.0
2871,3500.0,3500.0,3500.0
2872,3500.0,3500.0,3500.0
2873,3500.0,3500.0,3500.0
2874,3500.0,3500.0,3500.0
2875,3500.0,3500.0,3500.0
2876,3500.0,3500.0,3500.0
2877,3500.0,3500.0,3500.0
2878,3500.0,3500.0,3500.0
2879,3500.0,3500.0,3500.0
2880,3500.0,3500.0,3500.0
2881,3500.0,3500.0,3500.0
2882,3500.0,3500.0,3500.0
2883,3500.0,3500.0,3500.0
2884,3500.0,3500.0,3500.0
2885,3500.0,3500.0,3500.0
2886,3500.0,3500.0,3500.0
2887,3500.0,3500.0,3500.0
2888,3500.0,3500.0,3500.0
2889,3500.0,3500.0,3500.0
2890,3500.0,3500.0,3500.0
2891,3500.0,3500.0,3500.0
2892,3500.0,3500.0,3500.0
2893,3500.0,3500.0,3500.0
2894,3500.0,3500.0,3500.0
2895,3500.0,3500.0,3500.0
2896,3500.0,3500.0,3500.0
2897,3500.0,3500.0,3500.0
2898,3500.0,3500.0,3500.0
2899,3500.0,3500.0,3500.0
2900,3500.0,3500.0,3500.0
2901,3500.0,3500.0,3500.0
2902,3500.0,3500.0,3500.0
2903,3500.0,3500.0,3500.0
2904,3500.0,3500.0,3500.0
2905,3500.0,3500.0,3500.0
2906,3500.0,3500.0,3500.0
2907,3500.0,3500.0,3500.0
2908,3500.0,3500.0,3500.0
2909,3500.0,3500.0,3500.0
2910,3500.0,3500.0,3500.0
2911,3500.0,3500.0,3500.0
2912,3500.0,3500.0,3500.0
2913,3500.0,3500.0,3500.0
2914,3500.0,3500.0,3500.0
2915,3500.0,3500.0,3500.0
2916,3500.0,3500.0,3500.0
2917,3500.0,3500.0,3500.0
2918,3500.0,3500.0,3500.0
2919,3500.0,3500.0,3500.0
2920,3500.0,3500.0,3500.0
2921,3500.0,3500.0,3500.0
2922,3500.0,3500.0,3500.0
2923,3500.0,3500.0,3500.0
2924,3500.0,3500.0,3500.0
2925,3500.0,3500.0,3500.0
2926,3500.0,3500.0,3500.0
2927,3500.0,3500.0,3500.0
2928,3500.0,3500.0,3500.0
2929,3500.0,3500.0,3500.0
2930,3500.0,3500.0,3500.0
2931,3500.0,3500.0,3500.0
2932,3500.0,3500.0,3500.0
2933,3500.0,3500.0,3500.0
2934,3500.0,3500.0,3500.0
2935,3500.0,3500.0,3500.0
2936,3500.0,3500.0,3500.0
2937,3500.0,3500.0,3500.0
2938,3500.0,3500.0,3500.0
2939,3500.0,3500.0,3500.0
2940,3500.0,3500.0,3500.0
2941,3500.0,3500.0,3500.0
2942,3500.0,3500.0,3500.0
2943,3500.0,3500.0,3500.0
2944,3500.0,3500.0,3500.0
2945,3500.0,3500.0,3500.0
2946,3500.0,3500.0,3500.0
2947,3500.0,3500.0,3500.0
2948,3500.0,3500.0,3500.0
2949,3500.0,3500.0,3500.0
2950,3500.0,3500.0,3500.0
2951,3500.0,3500.0,3500.0
2952,3500.0,3500.0,3500.0
2953,3500.0,3500.0,3500.0
2954,3500.0,3500.0,3500.0
2955,3500.0,3500.0,3500.0
2956,3500.0,3500.0,3500.0
2957,3500.0,3500.0,3500.0
2958,3500.0,3500.0,3500.0
2959,3500.0,3500.0,3500.0
2960,3500.0,3500.0,3500.0
2961,3500.0,3500.0,3500.0
2962,3500.0,3500.0,3500.0
2963,3500.0,3500.0,3500.0
2964,3500.0,3500.0,3500.0
2965,3500.0,3500.0,3500.0
2966,3500.0,3500.0,3500.0
2967,3500.0,3500.0,3500.0
2968,3500.0,3500.0,3500.0
2969,3500.0,3500.0,3500.0
2970,3500.0,3500.0,3500.0
2971,3500.0,3500.0,3500.0
2972,3500.0,3500.0,3500.0
2973,3500.0,3500.0,3500.0
2974,3500.0,3500.0,3500.0
2975,3500.0,3500.0,3500.0
2976,3500.0,3500.0,3500.0
2977,3500.0,3500.0,3500.0
2978,3500.0,3500.0,3500.0
2979,3500.0,3500.0,3500.0
2980,3500.0,3500.0,3500.0
2981,3500.0,3500.0,3500.0
2982,3500.0,3500.0,3500.0
2983,3500.0,3500.0,3500.0
2984,3500.0,3500.0,3500.0
2985,3500.0,3500.0,3500.0
2986,3500.0,3500.0,3500.0
2987,3500.0,3500.0,3500.0
2988,3500.0,3500.0,3500.0
2989,3500.0,3500.0,3500.0
2990,3500.0,3500.0,3500.0
2991,3500.0,3500.0,3500.0
2992,3500.0,3500.0,3500.0
2993,3500.0,3500.0,3500.0
2994,3500.0,3500.0,3500.0
2995,3500.0,3500.0,3500.0
2996,3500.0,3500.0,3500.0
2997,3500.0,3500.0,3500.0
2998,3500.0,3500.0,3500.0
2999,3500.0,3500.0,3500.0
3000,3500.0,3500.0,3500.0
3001,3500.0,3500.0,3500.0
3002,3500.0,3500.0,3500.0
3003,3500.0,3500.0,3500.0
3004,3500.0,3500.0,3500.0
3005,3500.0,3500.0,3500.0
3006,3500.0,3500.0,3500.0
3007,3500.0,3500.0,3500.0
3008,3500.0,3500.0,3500.0
3009,3500.0,3500.0,3500.0
3010,3500.0,3500.0,3500.0
3011,3500.0,3500.0,3500.0
3012,3500.0,3500.0,3500.0
3013,3500.0,3500.0,3500.0
3014,3500.0,3500.0,3500.0
3015,3500.0,3500.0,3500.0
3016,3500.0,3500.0,3500.0
3017,3500.0,3500.0,3500.0
3018,3500.0,3500.0,3500.0
